Subject Id,Subject Title,Lecture Units,Lab Units,Preparation Units,Total Units,Gir Attribute,Comm Req Attribute,Hass Attribute,Prerequisites,Corequisites,Subject Description,Joint Subjects,Meets With Subjects,Equivalent Subjects,Not Offered Year,Is Offered Fall Term,Is Offered Iap,Is Offered Spring Term,Is Offered Summer Term,Quarter Information,Instructors,Schedule
"1.124","Software and Computation for Simulation",3,0,9,12,,,,"1.00,permission of instructor",,"Modern software development techniques and algorithms for engineering computation. Hands-on investigation of computational and software techniques for simulating engineering systems, such as sensor networks, traffic networks, and discrete simulation of materials using atomistic and particle methods. Covers data structures and algorithms for modeling, analysis, and visualization in the setting of multi-core and distributed computing. Treatment of basic topics, such as queuing, sorting and search algorithms, and more advanced numerical techniques based on state machines and distributed agents. Foundation for in-depth exploration of image processing, optimization, finite element and particle methods, computational materials, discrete element methods, and network methods. Knowledge of an object-oriented language required.","2.091[J]",,,,Y,,,,,,
"1.125","Architecting & Engineering Software Systems",3,0,9,12,,,,"1.00,1.124J,permission of instructor",,"Software architecting and design of software-intensive systems. Targeted at future CTOs who must understand both the business and technical issues involved in architecting enterprise-scale systems. Student teams confront technically challenging problems. Lectures and readings cover core database, XML, web server components and browser issues in a distributed web service environment. Enrollment limited.",,,,,Y,,,,,"J. Williams","Lecture,1-390/TR/0/2.30-4"
"1.126","Pattern Recognition and Analysis",3,0,9,12,,,,"Permission of instructor",,"Fundamentals of characterizing and recognizing patterns and features of interest in numerical data. Basic tools and theory for signal understanding problems with applications to user modeling, affect recognition, speech recognition and understanding, computer vision, physiological analysis, and more. Decision theory, statistical classification, maximum likelihood and Bayesian estimation, nonparametric methods, unsupervised learning and clustering. Additional topics on machine and human learning from active research. Knowledge of probability theory and linear algebra required. Limited to 20.","MAS.622[J]",,,,Y,,,,,,
"1.128","Computational Geometry",3,0,9,12,,,,"Permission of instructor",,"Topics in surface modeling: b-splines, non-uniform rational b-splines, physically based deformable surfaces, sweeps and generalized cylinders, offsets, blending and filleting surfaces. Non-linear solvers and intersection problems. Solid modeling: constructive solid geometry, boundary representation, non-manifold and mixed-dimension boundary representation models, octrees. Robustness of geometric computations. Interval methods. Finite and boundary element discretization methods for continuum mechanics problems. Scientific visualization. Variational geometry. Tolerances. Inspection methods. Feature representation and recognition. Shape interrogation for design, analysis, and manufacturing. Involves analytical and programming assignments.","2.089[J]",,,,,,Y,,,,
"1.138","Wave Propagation",3,0,9,12,,,,"2.003;18.075",,"Theoretical concepts and analysis of wave problems in science and engineering with examples chosen from elasticity, acoustics, geophysics, hydrodynamics, blood flow, nondestructive evaluation, and other applications. Progressive waves, group velocity and dispersion, energy density and transport. Reflection, refraction and transmission of plane waves by an interface. Mode conversion in elastic waves. Rayleigh waves. Waves due to a moving load. Scattering by a two-dimensional obstacle. Reciprocity theorems. Parabolic approximation. Waves on the sea surface. Capillary-gravity waves. Wave resistance. Radiation of surface waves. Internal waves in stratified fluids. Waves in rotating media. Waves in random media.","2.062[J],18.376[J]",,,"2017-2018",,,Y,,,,
"1.142","Robust Modeling, Optimization, and Computation",4,0,8,12,,,,"18.06,permission of instructor",,"Introduces modern robust optimization, including theory, applications, and computation. Presents formulations and their connection to probability, information and risk theory for conic optimization (linear, second-order, and semidefinite cones) and integer optimization. Application domains include analysis and optimization of stochastic networks, optimal mechanism design, network information theory, transportation, pattern classification, structural and engineering design, and financial engineering. Students formulate and solve a problem aligned with their interests in a final project.","15.094[J]",,,"2017-2018",,,Y,,,,
"1.146","Engineering Systems Analysis for Design",3,0,9,12,,,,"Permission of instructor",,"Covers theory and methods to identify, value, and implement flexibility in design, also known as ""real options."" Topics include definition of uncertainties, simulation of performance for scenarios, screening models to identify desirable flexibility, decision and lattice analysis, and multidimensional economic evaluation. Students demonstrate proficiency through an extended application to a systems design of their choice. Provides a complement to research or thesis projects. Meets with IDS.333 first half of term. Enrollment limited.",,,"IDS.333",,Y,,,,"0,oct 20","R. De Neufville","Lecture,1-390/TR/0/10.30-12;Lab,4-251/TR/0/10.30-12"
"1.151","Probability and Statistics in Engineering",3,0,9,12,,,,"Permission of instructor",,"Introduces probability and statistics for engineering applications. Topics in probability include events and their probability, Total Probability and Bayes' Theorems, discrete and continuous random variables and vectors, Bernoulli Trial Sequence and Poisson point process, functions of random variables and vectors and conditional uncertainty analysis using full-distribution and second-moment uncertainty representation. Topics in statistics include estimation of distribution parameters, hypothesis testing, and simple linear regression. Concepts illustrated with examples from various areas of engineering and everyday life.",,,,,,,Y,,,,
"1.153","Transportation Policy, the Environment, and Livable Communities",3,0,9,12,,,,"1.011",,"Examines the economic and political conflict between transportation and the environment. Investigates the role of government regulation, green business and transportation policy as a facilitator of economic development and environmental sustainability. Analyzes a variety of international policy problems, including government-business relations, the role of interest groups, non-governmental organizations, and the public and media in the regulation of the automobile; sustainable development; global warming; politics of risk and siting of transport facilities; environmental justice; equity; as well as transportation and public health in the urban metropolis. Provides students with an opportunity to apply transportation and planning methods to develop policy alternatives in the context of environmental politics. Students taking graduate version complete additional assignments.",,"1.253[J],11.543[J]",,,,,Y,,,,
"1.200","Transportation Systems Analysis: Performance and Optimization",3,1,8,12,,,,"1.010;permission of instructor",,"Problem-motivated introduction to methods, models and tools for the analysis and design of transportation networks including their planning, operations and control. Capacity of critical elements of transportation networks. Traffic flows and deterministic and probabilistic delay models. Formulation of optimization models for planning and scheduling of freight, transit and airline systems, and their solution using software packages. User- and system-optimal traffic assignment. Control of traffic flows on highways, urban grids, and airspace.","11.544[J]",,,,,,,,,"C. Osorio Pizano","Lecture,5-233/MW/0/3-4.30;Recitation,5-233/F/0/3"
"1.201","Transportation Systems Analysis: Demand and Economics",3,1,8,12,,,,"Permission of instructor",,"Covers the key principles governing transportation systems planning and management. Introduces the microeconomic concepts central to transportation systems. Topics include economic theories of the firm, consumer, and market, demand models, discrete choice analysis, cost models and production functions, and pricing theory. Applications to transportation systems - including congestion pricing, technological change, resource allocation, market structure and regulation, revenue forecasting, public and private transportation finance, and project evaluation - cover urban passenger transportation, freight, maritime, aviation, and intelligent transportation systems.","11.545[J]",,,,Y,,,,,"M. Ben-Akiva, C. Lima De Azevedo","Lecture,2-105/TR/0/2.30-4;Recitation,2-105/F/0/11"
