Subject Id,Subject Title,Subject Level,Prerequisites,Corequisites,Joint Subjects,Equivalent Subjects,Meets With Subjects,Not Offered Year,Is Offered Fall Term,Is Offered Iap,Is Offered Spring Term,Is Offered Summer Term,Instructors,Comm Req Attribute,Hass Attribute,Gir Attribute
"6.049","Evolutionary Biology:  Concepts, Models and Computation","U","7.03;6.0001,permission of instructor",,"7.33[J]",,,"2017-2018",,,Y,,"R. Berwick, D. Bartel",,,
"6.050","Information, Entropy, and Computation","U","Physics I GIR",,"2.110[J]",,,"2017-2018",,,Y,,,,,
"6.057","Introduction to MATLAB","U","",,,,,,,Y,,,"A. Hunter",,,
"6.058","Introduction to Signals and Systems, and Feedback Control","U","Calculus II GIR,permission of instructor",,,,,,,Y,,,"A. Hunter",,,
"6.061","Introduction to Electric Power Systems","U","6.002;6.013",,,,"6.690","2017-2018",,,Y,,,,,
"6.070","Electronics Project Laboratory","U","",,"EC.120[J]",,,,Y,,Y,,"Fall:  J. Bales\nSpring:  J. Bales",,,
"6.072","Introduction to Digital Electronics","U","",,"EC.110[J]",,,,Y,,Y,,"Fall:  J. Bales\nSpring:  J. Bales",,,
"6.073","Creating Video Games","U","6.01,CMS.301,CMS.608",,"CMS.611[J]",,,,,,Y,,"P. Tan, S. Verrilli, R. Eberhardt",,"HASS-A",
"6.08","Introduction to EECS via Interconnected Embedded Systems","U","","Physics II GIR",,,,,,,Y,,"J. Voldman",,,"LAB"
"6.S062","Special Subject in Electrical Engineering and Computer Science","U","",,,,,,,,Y,,"H. Balakrishnan",,,
"6.S063","Special Subject in Electrical Engineering and Computer Science","U","",,,,,,Y,,,,"S. Mueller",,,
"6.S076","Special Subject in Electrical Engineering and Computer Science","U","Permission of instructor",,,,,,Y,Y,Y,,"Fall:  J. Lang\nSpring:  M. Arvind",,,
"6.S077","Special Subject in Electrical Engineering and Computer Science","U","Permission of instructor",,,,,,Y,Y,Y,,"Fall:  J. Lang\nSpring:  M. Arvind",,,
"6.S078","Special Subject in Electrical Engineering and Computer Science","U","Permission of instructor",,,,,,Y,Y,Y,,"Fall:  J. Lang\nSpring:  M. Arvind",,,
"6.S079","Special Subject in Electrical Engineering and Computer Science","U","Permission of instructor",,,,,,Y,Y,Y,,"Fall:  J. Lang\nSpring:  M. Arvind",,,
"6.S080","Special Subject in Electrical Engineering and Computer Science","U","Permission of instructor",,,,,,Y,Y,Y,,"Fall:  J. Lang\nSpring:  M. Arvind",,,
"6.S081","Special Subject in Electrical Engineering and Computer Science","U","Permission of instructor",,,,,,Y,Y,Y,,"Fall:  J. Lang\nSpring:  M. Arvind",,,
"6.S082","Special Subject in Electrical Engineering and Computer Science","U","Permission of instructor",,,,,,Y,Y,Y,,"Fall:  J. Lang\nSpring:  M. Arvind",,,
"6.S083","Special Subject in Electrical Engineering and Computer Science","U","Permission of instructor",,,,,,Y,Y,Y,,"Fall:  J. Lang\nSpring:  M. Arvind",,,
"6.S084","Special Subject in Electrical Engineering and Computer Science","U","Permission of instructor",,,,,,Y,Y,Y,,"Fall:  J. Lang\nSpring:  M. Arvind",,,
"6.S085","Special Subject in Electrical Engineering and Computer Science","U","Permission of instructor",,,,,,,Y,,,,,,
"6.S086","Special Subject in Electrical Engineering and Computer Science","U","Permission of instructor",,,,,,,Y,,,,,,
"6.S087","Special Subject in Electrical Engineering and Computer Science","U","Permission of instructor",,,,,,,Y,,,,,,
"6.S088","Special Subject in Electrical Engineering and Computer Science","U","Permission of instructor",,,,,,,Y,,,,,,
"6.S089","Special Subject in Electrical Engineering and Computer Science","U","Permission of instructor",,,,,,,Y,,,,,,
"6.S090","Special Subject in Electrical Engineering and Computer Science","U","Permission of instructor",,,,,,,Y,,,,,,
"6.S091","Special Subject in Electrical Engineering and Computer Science","U","Permission of instructor",,,,,,,Y,,,,,,
"6.S092","Special Subject in Electrical Engineering and Computer Science","U","Permission of instructor",,,,,,,Y,,,,,,
"6.S093","Special Subject in Electrical Engineering and Computer Science","U","Permission of instructor",,,,,,,Y,,,,,,
"6.S094","Special Subject in Electrical Engineering and Computer Science","U","Permission of instructor",,,,,,,Y,,,,,,
"6.S095","Special Subject in Electrical Engineering and Computer Science","U","Permission of instructor",,,,,,,Y,,,,,,
"6.S096","Special Subject in Electrical Engineering and Computer Science","U","Permission of instructor",,,,,,,Y,,,,,,
"6.S097","Special Subject in Electrical Engineering and Computer Science","U","Permission of instructor",,,,,,,Y,,,,,,
"6.S098","Special Subject in Electrical Engineering and Computer Science","U","Permission of instructor",,,,,,,Y,,,,,,
"6.S099","Special Subject in Electrical Engineering and Computer Science","U","Permission of instructor",,,,,,,Y,,,,,,
"6.100","Electrical Engineering and Computer Science Project","U","",,,,,,Y,,Y,Y,"Fall:  A. Hunter\nSpring:  A. Hunter",,,
"6.101","Introductory Analog Electronics Laboratory","U","6.002",,,,,,,,Y,,"G. Hom",,,"LAB"
"6.111","Introductory Digital Systems Laboratory","U","6.002,16.004",,,,,,Y,,,,"G. Hom",,,"LAB"
"6.115","Microcomputer Project Laboratory","U","6.002,6.003,6.004,6.007",,,,"6.1151",,,,Y,,,,,"LAB"
"6.1151","Microcomputer Project Laboratory - Independent Inquiry","U","6.002,6.003,6.004,6.007",,,,"6.115",,,,Y,,"S. Leeb",,,
"6.117","Introduction to Electrical Engineering Lab Skills","U","",,,,,,,Y,,,"G. Hom",,,
"6.123","Bioinstrumentation Project Lab","U","Biology GIR,2.004,6.003;20.309;permission of instructor",,"20.345[J]",,,,,,Y,,"S. Wasserman",,,
"6.129","Biological Circuit Engineering Laboratory","U","Biology GIR;Calculus II GIR",,"20.129[J]",,,,,,Y,,"J. Niles",,,"LAB"
"6.131","Power Electronics Laboratory","U","6.002,6.003,6.007",,,,"6.1311",,Y,,,,,,,"LAB"
"6.1311","Power Electronics Laboratory - Independent Inquiry","U","6.002,6.003,6.007",,,,"6.131",,Y,,,,"S. Leeb",,,
"6.141","Robotics: Science and Systems","U","1.00,6.0001;2.003,6.006,6.009,16.06;permission of instructor",,"16.405[J]",,,,,,Y,,"J. How, L. Carlone",,,"LAB"
"6.146","Mobile Autonomous Systems Laboratory: MASLAB","U","",,,,,,,Y,,,"A. Hunter",,,
"6.147","The Battlecode Programming Competition","U","",,,,,,,Y,,,"A. Hunter",,,
"6.148","Web Programming Competition","U","Permission of instructor",,,,,,,Y,,,"A. Hunter",,,
"6.149","Introduction to Programming Using Python","U","",,,,,,,Y,,,,,,
"6.150","Mobile Applications Competition","U","Permission of instructor",,,,,,,Y,,,,,,
"6.151","iOS Game Design and Development Competition","U","",,,,,,,Y,,,,,,
"6.152","Micro/Nano Processing Technology","U","Calculus II GIR,Chemistry GIR,Physics II GIR,permission of instructor",,"3.155[J]",,,,Y,,,,"J. Scholvin",,,
"6.161","Modern Optics Project Laboratory","U","6.003",,,,"6.637",,Y,,,,"C. Warde",,,"LAB"
"6.163","Strobe Project Laboratory","U","Physics II GIR,permission of instructor",,,,,,Y,,Y,,"Fall:  J. Bales\nSpring:  J. Bales",,,"LAB"
"6.169","Theory and Application of Circuits and Electronics","U","","6.002",,,,,Y,,,,,,,
"6.170","Software Studio","U","6.006;6.031",,,,,"2017-2018",Y,,,,,,,
"6.172","Performance Engineering of Software Systems","U","6.004;6.006;6.031",,,,"6.871",,Y,,,,"C. Leiserson",,,
"6.175","Constructive Computer Architecture","U","6.004",,,,,,Y,,,,"M. Arvind",,,
"6.176","Pokerbots Competition","U","",,,,,"2017-2018",,Y,,,,,,
"6.177","Building Programming Experience in Python","U","",,,,,,,Y,,,,,,
"6.178","Introduction to Software Engineering in Java","U","",,,,,,,Y,,,"A. Hunter",,,
"6.179","Introduction to C and C++","U","",,,,,,,Y,,,"A. Hunter",,,
"6.182","Psychoacoustics Project Laboratory","U","",,,,,,,,Y,,"L. Braida",,,"LAB"
"6.S183","Special Laboratory Subject in Electrical Engineering and Computer Science","U","Permission of instructor",,,,,,,Y,,,"K. Keville",,,
"6.S184","Special Laboratory Subject in Electrical Engineering and Computer Science","U","Permission of instructor",,,,,,,Y,,,"K. Keville",,,
"6.S185","Special Laboratory Subject in Electrical Engineering and Computer Science","U","Permission of instructor",,,,,,,Y,,,"K. Keville",,,
"6.S186","Special Laboratory Subject in Electrical Engineering and Computer Science","U","Permission of instructor",,,,,,,Y,,,"K. Keville",,,
"6.S187","Special Laboratory Subject in Electrical Engineering and Computer Science","U","Permission of instructor",,,,,,,Y,,,"K. Keville",,,
"6.S188","Special Laboratory Subject in Electrical Engineering and Computer Science","U","Permission of instructor",,,,,,,Y,,,"K. Keville",,,
"6.S189","Special Laboratory Subject in Electrical Engineering and Computer Science","U","Permission of instructor",,,,,,,Y,,,"K. Keville",,,
"6.S190","Special Laboratory Subject in Electrical Engineering and Computer Science","U","Permission of instructor",,,,,,,Y,,,"K. Keville",,,
"6.S191","Special Laboratory Subject in Electrical Engineering and Computer Science","U","Permission of instructor",,,,,,,Y,,,"K. Keville",,,
"6.S192","Special Laboratory Subject in Electrical Engineering and Computer Science","U","Permission of instructor",,,,,,,Y,,,"K. Keville",,,
"6.S197","Special Laboratory Subject in Electrical Engineering and Computer Science","U","Permission of instructor",,,,,,Y,,,,"S. Amarasinghe",,,
"6.S193","Special Laboratory Subject in Electrical Engineering and Computer Science","U","Permission of instructor",,,,,,,Y,Y,,"Spring:  H. Abelson",,,
"6.S194","Special Laboratory Subject in Electrical Engineering and Computer Science","U","Permission of instructor",,,,,,,Y,Y,,"Spring:  H. Abelson",,,
"6.S195","Special Laboratory Subject in Electrical Engineering and Computer Science","U","Permission of instructor",,,,,,,Y,Y,,"Spring:  H. Abelson",,,
"6.S196","Special Laboratory Subject in Electrical Engineering and Computer Science","U","Permission of instructor",,,,,,,Y,Y,,"Spring:  H. Abelson",,,
"6.S198","Special Laboratory Subject in Electrical Engineering and Computer Science","U","Permission of instructor",,,,,,,Y,Y,,"Spring:  H. Abelson",,,
"6.UAP","Undergraduate Advanced Project","U","6.UAT",,,,,,Y,Y,Y,Y,"Fall:  A. Hunter\nSpring:  A. Hunter",,,
"6.UAR","Seminar in Undergraduate Advanced Research","U","6.UR;permission of instructor",,,,,,Y,,Y,,"Fall:  D. Freeman\nSpring:  D. Freeman",,,
"6.UAT","Oral Communication","U","",,,,,,Y,,Y,,"Fall:  T. Eng\nSpring:  T. Eng",,,
"6.URS","Undergraduate Research in Electrical Engineering and Computer Science","U","Permission of instructor",,,,,,Y,Y,Y,Y,"Fall:  C. Terman\nSpring:  C. Terman",,,
"6.207","Networks","U","6.041B,14.30",,"14.15[J]",,,,,,Y,,"M. Roozbehani, E. Sadler",,"HASS-S",
"6.215","Optimization Methods","U","18.06",,,,"6.255[J],15.093[J],IDS.200[J]",,Y,,,,"S. Shtern",,,
"6.231","Dynamic Programming and Stochastic Control","G","6.041B,18.600;18.100A,18.100B,18.100Q",,,,,"2017-2018",,,Y,,,,,
"6.241","Dynamic Systems and Control","G","6.003;18.06",,"16.338[J]",,,,,,Y,,"A. Megretski",,,
"6.245","Multivariable Control Systems","G","6.241,16.31",,,,,"2017-2018",Y,,,,,,,
"6.246","Advanced Topics in Control","G","Permission of instructor",,,,,,,,Y,,,,,
"6.247","Advanced Topics in Control","G","Permission of instructor",,,,,,,,Y,,,,,
"6.248","Advanced Topics in Numerical Methods","G","Permission of instructor",,,,,,Y,,Y,,,,,
"6.249","Advanced Topics in Numerical Methods","G","Permission of instructor",,,,,,Y,,Y,,,,,
"6.251","Introduction to Mathematical Programming","G","18.06",,"15.081[J]",,,,Y,,,,"I. Paschalidis",,,
"6.252","Nonlinear Optimization","G","18.06;18.100A,18.100B,18.100Q",,"15.084[J]",,,,,,Y,,"P. Parrilo",,,
"6.254","Game Theory with Engineering Applications","G","6.041B",,,,,"2017-2018",Y,,,,,,,
"6.255","Optimization Methods","G","18.06",,"15.093[J],IDS.200[J]",,"6.215",,Y,,,,"S. Shtern",,,
"6.256","Algebraic Techniques and Semidefinite Optimization","G","6.251,6.255",,,,,"2017-2018",,,Y,,,,,
"6.260","Advanced Topics in Communications","G","Permission of instructor",,,,,,Y,,Y,,,,,
"6.261","Advanced Topics in Communications","G","Permission of instructor",,,,,,Y,,Y,,,,,
"6.262","Discrete Stochastic Processes","G","6.041B,6.431B,18.204",,,,,"2017-2018",,,Y,,,,,
"6.263","Data-Communication Networks","G","6.041B,18.204",,"16.37[J]",,,"2017-2018",Y,,,,,,,
"6.265","Advanced Stochastic Processes","G","6.431B,15.085J,18.100A,18.100B,18.100Q",,"15.070[J]",,,,,,Y,,"D. Gamarnik",,,
"6.267","Heterogeneous Networks: Architecture, Transport, Proctocols, and Management","G","6.041B,6.042",,,,,"2018-2019",Y,,,,"V. Chan",,,
"6.268","Network Science and Models","G","6.041B;18.06",,,,,,,,Y,,"P. Jaillet",,,
"6.301","Solid-State Circuits","U","6.012",,,,,,Y,,,,"H. Lee",,,
"6.302","Feedback System Design","U","6.003,2.003,16.002",,,,"6.320",,,,Y,,"J. White",,,
"6.320","Feedback System Design","G","6.003,2.004,2.04A,16.002",,,,"6.302",,,,Y,,,,,
"6.332","Advanced Topics in Circuits","G","Permission of instructor",,,,,,Y,,Y,,,,,
"6.333","Advanced Topics in Circuits","G","Permission of instructor",,,,,,Y,,Y,,,,,
"6.334","Power Electronics","G","6.012",,,,,,,,Y,,"D. Perreault",,,
"6.335","Fast Methods for Partial Differential and Integral Equations","G","6.336,16.920,18.085,18.335,permission of instructor",,"18.336[J]",,,,Y,,,,"C. Perez Arancibia",,,
"6.336","Introduction to Numerical Simulation","G","18.03,18.06",,"2.096[J],16.910[J]",,,,Y,,,,"L. Daniel",,,
"6.337","Introduction to Numerical Methods","G","18.06,18.700,18.701",,"18.335[J]",,,,,,Y,,"W. Shin",,,
"6.338","Numerical Computing and Interactive Software","G","18.06,18.700,18.701",,"18.337[J]",,,,Y,,,,"A. Edelman",,,
"6.339","Numerical Methods for Partial Differential Equations","G","18.03,18.06",,"2.097[J],16.920[J]",,,,Y,,,,"Q. Wang",,,
"6.341","Discrete-Time Signal Processing","G","6.011",,,,,,Y,,,,"J. Ward",,,
"6.344","Digital Image Processing","G","6.003;6.041B",,,,,,,,Y,,"J. Lim",,,
"6.345","Automatic Speech Recognition","G","6.011;6.036",,"HST.728[J]",,,"2017-2018",,,Y,,,,,
"6.347","Advanced Topics in Signals and Systems","G","Permission of instructor",,,,,,Y,,Y,,,,,
"6.348","Advanced Topics in Signals and Systems","G","Permission of instructor",,,,,,Y,,Y,,,,,
"6.374","Analysis and Design of Digital Integrated Circuits","G","6.012;6.004",,,,,,Y,,,,"V. Sze",,,
"6.375","Complex Digital Systems Design","G","6.004",,,,,"2017-2018",,,Y,,,,,
"6.419","Statistics, Computation and Applications","U","6.01,6.0002,18.03,18.06,2.087;6.008,6.041B,14.30,16.09,18.05;permission of instructor",,"IDS.012[J]",,"6.439[J],IDS.131[J]",,Y,,,,"C. Uhler",,,
"6.431A","Introduction to Probability I","G","Calculus II GIR",,,,"6.041A",,Y,,Y,,,,,
"6.431B","Introduction to Probability II","G","6.431A",,,,"6.041B",,Y,,Y,,,,,
"6.434","Statistics for Engineers and Scientists","G","Calculus II GIR,18.06,6.431B,permission of instructor",,"16.391[J]",,,,Y,,,,"M. Win",,,
"6.436","Fundamentals of Probability","G","Calculus II GIR",,"15.085[J]",,,,Y,,,,"T. Broderick",,,
"6.437","Inference and Information","G","6.008,6.041B,6.436",,,,,,,,Y,,"G. Wornell",,,
"6.438","Algorithms for Inference","G","6.008,6.041B,6.436;18.06",,,,,,Y,,,,"G. Bresler",,,
"6.439","Statistics, Computation and Applications","G","6.01,6.0002,18.03,18.06,2.087;6.008,6.041B,14.30,16.09,18.05;permission of instructor",,"IDS.131[J]",,"6.419[J],IDS.012[J]",,Y,,,,"C. Uhler",,,
"6.440","Essential Coding Theory","G","6.006;6.045",,,,,"2017-2018",,,Y,,,,,
"6.441","Information Theory","G","6.041B",,,,,"2017-2018",,,Y,,,,,
"6.442","Optical Networks","G","6.041B,6.042",,,,,"2018-2019",,,Y,,"V. Chan",,,
"6.443","Quantum Information Science","G","18.435",,"8.371[J],18.436[J]",,,,,,Y,,"A. Harrow",,,
"6.450","Principles of Digital Communication","G","6.011",,,,,"2017-2018",Y,,,,,,,
"6.452","Principles of Wireless Communication","G","6.450",,,,,"2017-2018",Y,,,,,,,
"6.453","Quantum Optical Communication","G","6.011;18.06",,,,,"2017-2018",Y,,,,,,,
"6.454","Graduate Seminar in Area I","G","Permission of instructor",,,,,"2017-2018",Y,,,,,,,
"6.456","Array Processing","G","6.341;2.687,6.011,18.06",,,,,,Y,,,,"E. Fischell",,,
"6.503","Foundations of Algorithms and Computational Techniques in Systems Biology","U","6.021,6.034,6.046,6.336,18.417,permission of instructor",,,,"6.581[J],20.482[J]","2017-2018",,,Y,,,,,
"6.521","Cellular Neurophysiology and Computing","G","Physics II GIR;18.03;2.005,6.002,6.003,10.301,20.110,permission of instructor",,"2.794[J],9.021[J],20.470[J],HST.541[J]",,"2.791[J],6.021[J],9.21[J],20.370[J]",,Y,,,,"T. Heldt",,,
"6.522","Quantitative Physiology: Organ Transport Systems","G","2.006,6.013;6.021",,"2.796[J]",,"2.792[J],6.022[J],HST.542[J]",,,,Y,,"R. Mark",,,
"6.524","Molecular, Cellular, and Tissue Biomechanics","G","Biology GIR;2.002,2.006,6.013,10.301,10.302",,"2.798[J],3.971[J],10.537[J],20.410[J]",,,"2017-2018",Y,,,,,,,
"6.525","Medical Device Design","G","2.008,6.101,6.111,6.115,22.071,permission of instructor",,"2.75[J],HST.552[J]",,"2.750[J],6.025[J]",,Y,,,,"A. Slocum",,,
"6.542","Laboratory on the Physiology, Acoustics, and Perception of Speech","G","Permission of instructor",,"24.966[J],HST.712[J]",,,,,,Y,,"S. Shattuck-Hufnagel",,,
"6.544","Advanced Topics in BioEECS","G","Permission of instructor",,,,,,Y,,Y,,,,,
"6.545","Advanced Topics in BioEECS","G","Permission of instructor",,,,,,Y,,Y,,,,,
"6.552","Signal Processing by the Auditory System: Perception","G","6.003;6.041B,6.431B;permission of instructor",,"HST.716[J]",,,"2017-2018",Y,,,,,,,
"6.555","Biomedical Signal and Image Processing","G","6.003,2.004,16.002,18.085;6.041A,permission of instructor",,"16.456[J],HST.582[J]","HST.482",,,,,Y,,"J. Greenberg, E. Adalsteinsson, W. Wells",,,
"6.556","Data Acquisition and Image Reconstruction in MRI","G","6.011",,"HST.580[J]",,,,Y,,,,"E. Adalsteinsson",,,
"6.557","Biomolecular Feedback Systems","G","18.03,Biology GIR,permission of instructor",,"2.18[J]",,"2.180[J],6.027[J]","2017-2018",,,Y,,,,,
"6.561","Fields, Forces, and Flows in Biological Systems","G","Permission of instructor",,"2.795[J],10.539[J],20.430[J]",,,,Y,,,,"A. Grodzinsky",,,
"6.580","Principles of Synthetic Biology","U","",,"20.305[J]",,"6.589[J],20.405[J]","2017-2018",Y,,,,,,,
"6.581","Foundations of Algorithms and Computational Techniques in Systems Biology","G","6.021,6.034,6.046,6.336,18.417,permission of instructor",,"20.482[J]",,"6.503","2017-2018",,,Y,,,,,
"6.589","Principles of Synthetic Biology","G","",,"20.405[J]",,"6.580[J],20.305[J]","2017-2018",Y,,,,"R. Weiss",,,
"6.602","Fundamentals of Photonics","U","2.71,6.013,8.07",,,,"6.621","2017-2018",Y,,,,,,,
"6.621","Fundamentals of Photonics","G","2.71,6.013,8.07",,,,"6.602","2017-2018",Y,,,,,,,
"6.630","Electromagnetics","G","6.003,6.007",,,,,,Y,,,,"R. Shin",,,
"6.631","Optics and Photonics","G","6.013,8.07",,,,,,Y,,,,"J. Fujimoto",,,
"6.632","Electromagnetic Wave Theory","G","6.013,6.630,8.07",,,,,"2018-2019",,,Y,,"M. Watts",,,
"6.634","Nonlinear Optics","G","6.013,8.07",,"8.431[J]",,,,,,Y,,"J. Fujimoto",,,
"6.637","Optical Signals, Devices, and Systems","G","6.003",,,,"6.161",,Y,,,,,,,
"6.641","Electromagnetic Fields, Forces, and Motion","G","6.013",,,,,"2017-2018",Y,,,,,,,
"6.642","Continuum Electromechanics","G","6.641,permission of instructor",,,,,"2017-2018",,,Y,,,,,
"6.644","Advanced Topics in Applied Physics","G","Permission of instructor",,,,,,Y,,,,,,,
"6.645","Advanced Topics in Applied Physics","G","Permission of instructor",,,,,,Y,,,,,,,
"6.685","Electric Machines","G","6.061,6.690;permission of instructor",,,,,"2018-2019",Y,,,,"J. Kirtley",,,
"6.690","Introduction to Electric Power Systems","G","6.002;6.013",,,,"6.061","2017-2018",,,Y,,,,,
"6.695","Engineering, Economics and Regulation of the Electric Power Sector","G","14.01,22.081,IDS.060,permission of instructor",,"15.032[J],IDS.505[J]",,"IDS.064",,,,Y,,"C. Batlle Lopez, J. Jenkins, I. Perez-Arriaga",,,
"6.701","Introduction to Nanoelectronics","U","6.003",,,,"6.719","2017-2018",Y,,,,,,,
"6.717","Design and Fabrication of Microelectromechanical Systems","U","6.003,2.003,Physics II GIR;permission of instructor",,"2.374[J]",,"2.372[J],6.777[J]","2017-2018",,,Y,,,,,
"6.719","Nanoelectronics","G","6.003",,,,"6.701","2017-2018",Y,,,,,,,
"6.720","Integrated Microelectronic Devices","G","6.012,3.42",,"3.43[J]",,,,Y,,,,"J. Del Alamo",,,
"6.728","Applied Quantum and Statistical Physics","G","6.003;18.06",,,,,,Y,,,,"P. Hagelstein",,,
"6.730","Physics for Solid-State Applications","G","6.013;6.728",,,,,,,,Y,,"Q. Hu",,,
"6.731","Semiconductor Optoelectronics: Theory and Design","G","6.728;6.012",,,,,"2017-2018",,,Y,,,,,
"6.732","Physics of Solids","G","6.730,8.231",,,,,"2017-2018",Y,,,,,,,
"6.735","Advanced Topics in Materials, Devices, and Nanotechnology","G","Permission of instructor",,,,,,Y,,Y,,,,,
"6.736","Advanced Topics in Materials, Devices, and Nanotechnology","G","Permission of instructor",,,,,,Y,,Y,,,,,
"6.774","Physics of Microfabrication: Front End Processing","G","6.152",,,,,,Y,,,,,,,
"6.775","CMOS Analog and Mixed-Signal Circuit Design","G","6.301",,,,,,,,Y,,"H. Lee",,,
"6.776","High Speed Communication Circuits","G","6.301",,,,,,Y,,,,"R. Han",,,
"6.777","Design and Fabrication of Microelectromechanical Systems","G","6.003,2.003,Physics II GIR;permission of instructor",,"2.372[J]",,"2.374[J],6.717[J]","2017-2018",,,Y,,,,,
"6.780","Control of Manufacturing Processes","G","2.008,6.041B,6.152,15.064",,"2.830[J]",,,,,,Y,,"D. Hardt",,,
"6.781","Nanostructure Fabrication","G","6.152,6.161,2.710;permission of instructor",,"2.391[J]",,,"2017-2018",,,Y,,,,,
"6.801","Machine Vision","U","6.003,permission of instructor",,,,"6.866","2017-2018",Y,,,,,,,
"6.802","Foundations of Computational and Systems Biology","U","Biology GIR,6.0002,6.01;7.05;permission of instructor",,"20.390[J]",,"6.874[J],20.490,HST.506[J]","2017-2018",,,Y,,,,,
"6.803","The Human Intelligence Enterprise","U","6.034,permission of instructor",,,,"6.833",,,,Y,,"P. Winston",,,
"6.804","Computational Cognitive Science","U","6.008,6.036,6.041B,9.40,18.05,permission of instructor",,"9.66[J]",,"9.660",,Y,,,,"J. Tenenbaum",,,
"6.805","Foundations of Information Policy","U","Permission of instructor",,"STS.085[J]",,"STS.487",,Y,,,,"H. Abelson",,"HASS-S",
"6.806","Advanced Natural Language Processing","U","6.046,permission of instructor",,,,"6.864",,Y,,,,"R. Barzilay",,,
"6.807","Computational Fabrication","U","6.837,permission of instructor",,,,,,,,Y,,"W. Matusik",,,
"6.809","Interactive Music Systems","U","21M.301;6.01;permission of instructor",,"21M.385[J]",,"21M.585",,Y,,Y,,"Fall:  E. Egozy\nSpring:  E. Egozy",,"HASS-A",
"6.811","Principles and Practice of Assistive Technology","U","Permission of instructor",,"2.78[J],HST.420[J]",,,,Y,,,,"J. Greenberg",,,
"6.813","User Interface Design and Implementation","U","6.031,permission of instructor",,,,"6.831",,,,Y,,"D. Karger",,,
"6.814","Database Systems","U","6.033;6.046,6.006;permission of instructor",,,,"6.830",,Y,,,,"S. Madden",,,
"6.815","Digital and Computational Photography","U","Calculus II GIR;6.031",,,,"6.865",,Y,,,,"F. Durand",,,
"6.816","Multicore Programming","U","6.006",,,,"6.836","2017-2018",,,Y,,,,,
"6.819","Advances in Computer Vision","U","6.041B,6.042;18.06",,,,"6.869",,Y,,,,"W. Freeman",,,
"6.820","Foundations of Program Analysis","G","6.035",,,,,"2018-2019",Y,,,,"A. Solar Lezama",,,
"6.822","Formal Reasoning About Programs","G","6.031;6.042",,,,,,,,Y,,"A. Chlipala",,,
"6.823","Computer System Architecture","G","6.004",,,,,"2017-2018",,,Y,,,,,
"6.824","Distributed Computer Systems Engineering","G","6.033;permission of instructor",,,,,,,,Y,,"R. Morris",,,
"6.826","Principles of Computer Systems","G","Permission of Instructor",,,,,,Y,,,,"N. Zeldovich",,,
"6.828","Operating System Engineering","G","6.031;6.033",,,,,,Y,,,,"R. Morris",,,
"6.829","Computer Networks","G","6.033,permission of instructor",,,,,,Y,,,,"D. Katabi",,,
"6.830","Database Systems","G","6.033;6.046,6.006;permission of instructor",,,,"6.814",,Y,,,,,,,
"6.831","User Interface Design and Implementation","G","6.031,permission of instructor",,,,"6.813",,,,Y,,,,,
"6.832","Underactuated Robotics","G","6.141,2.12,2.165,permission of instructor",,,,,,,,Y,,"R. Tedrake",,,
"6.833","The Human Intelligence Enterprise","G","6.034",,,,"6.803",,,,Y,,,,,
"6.834","Cognitive Robotics","G","6.041B,6.042,16.09;16.413,6.034",,"16.412[J]",,,,,,Y,,"B. Williams",,,
"6.835","Intelligent Multimodal User Interfaces","G","6.031,6.034,permission of instructor",,,,,,,,Y,,"R. Davis",,,
"6.836","Multicore Programming","G","6.006",,,,"6.816","2017-2018",,,Y,,,,,
"6.837","Computer Graphics","U","Calculus II GIR;6.031;permission of instructor",,,,,,Y,,,,"J. Solomon",,,
"6.838","Advanced Topics in Computer Graphics","G","6.837",,,,,"2017-2018",,,Y,,,,,
"6.839","Advanced Computer Graphics","G","18.06,6.031,6.837,permission of instructor",,,,,"2017-2018",,,Y,,,,,
"6.840","Theory of Computation","G","18.200,18.062J",,"18.4041[J]",,"18.404",,Y,,,,"M. Sipser",,,
"6.841","Advanced Complexity Theory","G","18.404",,"18.405[J]",,,"2018-2019",Y,,,,"R. Williams",,,
"6.842","Randomness and Computation","G","6.046;6.840",,,,,"2018-2019",Y,,,,"R. Rubinfeld",,,
"6.845","Quantum Complexity Theory","G","6.045;6.840;18.435",,,,,"2017-2018",Y,,,,,,,
"6.846","Parallel Computing","G","6.004,permission of instructor",,,,,,,,Y,,,,,
"6.849","Geometric Folding Algorithms: Linkages, Origami, Polyhedra","G","6.046,permission of instructor",,,,,"2017-2018",,,Y,,,,,
"6.850","Geometric Computing","G","6.046",,,,,,,,Y,,"P. Indyk",,,
"6.851","Advanced Data Structures","G","6.046",,,,,"2018-2019",Y,,,,"E. Demaine",,,
"6.852","Distributed Algorithms","G","6.046",,"18.437[J]",,,"2017-2018",Y,,,,,,,
"6.853","Topics in Algorithmic Game Theory","G","6.006,6.046",,,,,"2017-2018",,,Y,,,,,
"6.854","Advanced Algorithms","G","6.041B,6.042,18.600;6.046",,"18.415[J]",,,,Y,,,,"D. Karger",,,
"6.856","Randomized Algorithms","G","6.854J,6.041B,6.042J",,"18.416[J]",,,"2017-2018",,,Y,,,,,
"6.857","Network and Computer Security","G","6.033;6.042J",,,,,,,,Y,,"R. Rivest",,,
"6.858","Computer Systems Security","G","6.033;6.031",,,,,,,,Y,,"N. Zeldovich",,,
"6.860","Statistical Learning Theory and Applications","G","6.867,6.041B,18.06,permission of instructor",,"9.520[J]",,,,Y,,,,"T. Poggio",,,
