Subject Id,Subject Title,Subject Level,Prerequisites,Corequisites,Joint Subjects,Equivalent Subjects,Meets With Subjects,Not Offered Year,Is Offered Fall Term,Is Offered Iap,Is Offered Spring Term,Is Offered Summer Term,Instructors,Comm Req Attribute,Hass Attribute,Gir Attribute
"HST.S77","Special Subject: Speech and Hearing Sciences","G","Permission of instructor",,,,,,Y,Y,Y,Y,,,,
"HST.S78","Special Subject: Speech and Hearing Sciences","G","Permission of instructor",,,,,,Y,Y,Y,Y,,,,
"HST.S79","Special Subject: Speech and Hearing Sciences","G","Permission of instructor",,,,,,Y,Y,Y,Y,,,,
"HST.S96","Special Subject: Biomedical Enterprise","G","permission of instructor",,,,,,Y,Y,Y,Y,,,,
"HST.S97","Special Subject: Biomedical Enterprise","G","Permission of instructor",,,,,,Y,Y,Y,Y,,,,
"HST.S98","Special Subject: Biomedical Enterprise","G","Permission of instructor",,,,,,Y,Y,Y,Y,,,,
"HST.S99","Special Subject: Biomedical Enterprise","G","Permission of instructor",,,,,,Y,Y,Y,Y,,,,
"IDS.012","Statistics, Computation and Applications","U","6.01,6.0002,18.03,18.06,2.087;6.008,6.041B,14.30,16.09,18.05;permission of instructor",,"6.419[J]",,"6.439[J],IDS.131[J]",,Y,,,,"C. Uhler",,,
"IDS.013","Statistical Thinking and Data Analysis","U","6.041B,15.0791",,"15.075[J]","18.650,18.6501,IDS.014",,,,,Y,,"C. Fogarty",,,"LAB"
"IDS.014","Fundamentals of Statistics","U","18.600,6.041B",,"18.650[J]","15.075,IDS.013","18.6501",,Y,,Y,,"Fall:  P. Rigollet",,,
"IDS.045","System Safety","U","",,"16.63[J]",,,"2017-2018",Y,,,,,,,"REST"
"IDS.055","Science, Technology, and Public Policy","U","",,"17.309[J],STS.082[J]","17.310,IDS.412,STS.482",,,Y,,,,"K. Oye","CI-H","HASS-S",
"IDS.060","Environmental Law, Policy, and Economics: Pollution Prevention and Control","U","",,"1.801[J],11.021[J],17.393[J]",,"1.811[J],11.630[J],15.663[J],IDS.540[J]",,Y,,,,"N. Ashford",,"HASS-S",
"IDS.061","Regulation of Chemicals, Radiation, and Biotechnology","U","1.801,permission of instructor",,"1.802[J],11.022[J]",,,,,,Y,,,,,
"IDS.062","Global Environmental Negotiations","U","Permission of instructor",,"12.346[J]",,"12.846[J],IDS.525[J]","2017-2018",Y,,,,,,,
"IDS.063","People and the Planet:  Environmental Governance and Science","U","",,"12.387[J],15.874[J]",,,,Y,,,,"S. Solomon",,,
"IDS.064","Engineering, Economics and Regulation of the Electric Power Sector","U","14.01,22.081,IDS.060,permission of instructor",,,,"6.695[J],15.032[J],IDS.505[J]",,,,Y,,"C. Batlle Lopez, J. Jenkins, I. Perez-Arriaga",,,
"IDS.131","Statistics, Computation and Applications","G","6.01,6.0002,18.03,18.06,2.087;6.008,6.041B,14.30,16.09,18.05;permission of instructor",,"6.439[J]",,"6.419[J],IDS.012[J]",,Y,,,,"C. Uhler",,,
"IDS.145","Data Mining: Finding the Data and Models that Create Value","G","15.060,15.075",,"15.062[J]",,"15.0621",,,,Y,,"R. Welsch",,,
"IDS.147","Statistical Learning and Data Mining","G","6.431B,15.085,18.600;18.06,18.700",,"15.077[J]",,,"2017-2018",,,Y,,,,,
"IDS.200","Optimization Methods","G","18.06",,"6.255[J],15.093[J]",,"6.215",,Y,,,,"S. Shtern",,,
"IDS.250","The Theory of Operations Management","G","15.081J,6.251J,6.436J;permission of instructor",,"1.271[J],15.764[J]",,,,,,Y,,"Y. Zheng",,,
"IDS.305","Business and Operations Analytics","G","Permission of instructor",,"1.275[J]",,,"2017-2018",,,Y,,,,,
"IDS.330","Real Options for Product and Systems Design","G","IDS.333,permission of instructor",,,,,,,,Y,,"R. De Neufville",,,
"IDS.332","Engineering Systems Analysis for Design","G","Permission of instructor",,,"IDS.333",,,Y,,,,"R. De Neufville",,,
"IDS.333","Risk and Decision Analysis","G","",,,"1.146,16.861,IDS.332",,,Y,,,,"R. De Neufville",,,
"IDS.336","Systems Architecting Applied to Enterprises","G","Permission of instructor",,"16.855[J]",,,,,,Y,,"D. Rhodes",,,
"IDS.337","Aerospace Biomedical and Life Support Engineering","G","16.400,16.06,permission of instructor",,"16.423[J],HST.515[J]",,,,,,Y,,"D. Newman",,,
"IDS.338","Multidisciplinary System Design Optimization","G","18.085,permission of instructor",,"16.888[J]",,,"2017-2018",,,Y,,,,,
"IDS.339","Space Systems Engineering","G","16.851,permission of instructor",,"16.89[J]",,,"2018-2019",,,Y,,"E.F. Crawley; K. Cahoy",,,
"IDS.340","System Safety Concepts","G","Permission of instructor",,"16.863[J]",,,,Y,,,,"N. Leveson",,,
"IDS.341","Concepts in the Engineering of Software","G","Permission of instructor",,"16.355[J]",,,,,,Y,,"N. Leveson",,,
"IDS.345","Digital Evolution: Managing Web 3.0","G","Permission of instructor",,"15.565[J]",,,,Y,,,,"S. Madnick",,,
"IDS.410","Modeling and Assessment for Policy","G","",,,,,"2017-2018",,,Y,,,,,
"IDS.411","Concepts and Research in Technology and Policy","G","IDS.412;permission of instructor",,,,,,,,Y,,"F. Field",,,
"IDS.412","Science, Technology, and Public Policy","G","Permission of instructor",,"17.310[J],STS.482[J]","17.309,IDS.055,STS.082",,,Y,,,,"K. Oye",,,
"IDS.435","Law, Technology, and Public Policy","G","",,"15.655[J]",,,,,,Y,,"N. Ashford",,,
"IDS.436","Technology, Law, and the Working Environment","G","Permission of instructor",,"10.805[J]",,,,,,Y,,,,,
"IDS.437","Technology, Globalization, and Sustainable Development","G","Permission of instructor",,"1.813[J],11.466[J],15.657[J]",,,,Y,,,,"N. Ashford",,,
"IDS.449","Technology Policy Internship Seminar","G","IDS.411,permission of instructor",,,,,,Y,,,,"F. Field",,,
"IDS.505","Engineering, Economics and Regulation of the Electric Power Sector","G","14.01,22.081,IDS.060,permission of instructor",,"6.695[J],15.032[J]",,"IDS.064",,,,Y,,"C. Batlle Lopez, J. Jenkins, I. Perez-Arriaga",,,
"IDS.521","Energy Systems and Climate Change Mitigation","G","Permission of instructor",,,,,"2017-2018",,,Y,,,,,
"IDS.522","Mapping and Evaluating New Energy Technologies","G","Permission of instructor",,,,,,Y,,,,"J. Trancik",,,
"IDS.525","Global Environmental Negotiations","G","",,"12.846[J]",,"12.346[J],IDS.062[J]","2017-2018",Y,,,,,,,
"IDS.526","Sustainability Science and Engineering","G","",,"12.845[J]",,,"2017-2018",Y,,,,,,,
"IDS.540","Environmental Law, Policy, and Economics: Pollution Prevention and Control","G","",,"1.811[J],11.630[J],15.663[J]",,"1.801[J],11.021[J],17.393[J],IDS.060[J]",,Y,,,,"N. Ashford",,,
"IDS.541","Regulation of Chemicals, Radiation, and Biotechnology","G","1.811,permission of instructor",,"1.812[J],11.631[J]",,,,,,Y,,,,,
"IDS.620","Principles and Practice of Drug Development","G","Permission of instructor",,"7.547[J],10.547[J],15.136[J],HST.920[J]",,,,Y,,,,"S. Finkelstein",,,
"IDS.670","Planning and Design of Airport Systems","G","Permission of instructor",,"1.231[J],16.781[J]",,,"2017-2018",Y,,,,,,,
"IDS.700","Applied Probability and Stochastic Models","G","6.041B",,"1.203[J],15.073[J]",,,,Y,,,,"A. Barnett",,,
"IDS.720","Tools for Analysis:  Design for Real Estate and Infrastructure Development","G","",,"11.434[J],15.428[J]",,,,,,Y,,"D. Geltner",,,
"IDS.730","Logistics Systems","G","Permission of instructor",,"1.260[J],15.770[J],SCM.260[J]",,,,Y,,,,"C. Caplice",,,
"IDS.735","Supply Chain Planning","G","1.260,15.761",,"1.273[J],15.762[J]",,,,,,Y,,"S. Willems",,,
"IDS.736","Manufacturing System and Supply Chain Design","G","1.260,15.761,15.778",,"1.274[J],15.763[J]",,,,,,Y,,"S. Willems",,,
"IDS.900","Doctoral Seminar in Social and Engineering Systems","G","Permission of instructor",,,,,,Y,,,,"A. Jadbabaie-Moghadam",,,
"IDS.910","Leadership Development","G","Permission of instructor",,,,,"2017-2018",Y,,,,,,,
"IDS.950","Independent Study in Data, Systems, and Society","G","Permission of IDSS Academic Office.",,,,,,Y,Y,Y,Y,,,,
"IDS.951","Independent Study in Technology and Policy","G","Permission of TPP Academic Office.",,,,,,Y,Y,Y,Y,,,,
"IDS.960","Teaching in Data, Systems, and Society","G","",,,,,,Y,Y,Y,,,,,
"IDS.961","Teaching in Technology and Policy","G","",,,,,,Y,Y,Y,,,,,
"IDS.970","Research in Data, Systems, and Society","G","",,,,,,Y,,Y,Y,,,,
"IDS.971","Research in Technology and Policy","G","",,,,,,Y,,Y,Y,,,,
"IDS.S00","Special Undergraduate Subject in Data, Systems, and Society","U","Permission of instructor",,,,,,Y,Y,Y,Y,,,,
"IDS.S01","Special Undergraduate Subject in Data, Systems, and Society","U","Permission of instructor",,,,,,Y,Y,Y,Y,,,,
"IDS.S10","Special Undergraduate Subject in Data, Systems, and Society","U","Permission of instructor",,,,,,Y,Y,Y,Y,,,,
"IDS.S11","Special Undergraduate Subject in Data, Systems, and Society","U","",,,,,,Y,Y,Y,Y,,,,
"IDS.S20","Special Graduate Subject in Data, Systems, and Society","G","Permission of instructor",,,,,,Y,Y,Y,Y,,,,
"IDS.S21","Special Graduate Subject in Data, Systems, and Society","G","Permission of instructor",,,,,,Y,Y,Y,Y,,,,
"IDS.S22","Special Graduate Subject in Data, Systems, and Society","G","Permission of instructor",,,,,,Y,Y,Y,Y,,,,
"IDS.S23","Special Graduate Subject in Data, Systems, and Society","G","Permission of instructor",,,,,,Y,Y,Y,Y,,,,
"IDS.S24","Special Graduate Subject in Data, Systems, and Society","G","Permission of instructor",,,,,,Y,Y,Y,Y,,,,
"IDS.S30","Special Graduate Subject in Data, Systems, and Society","G","",,,,,,Y,Y,Y,Y,,,,
"IDS.S31","Special Graduate Subject in Data, Systems, and Society","G","",,,,,,Y,Y,,,"Fall:  K. Tapia-Ahumada",,,
"IDS.S32","Special Graduate Subject in Data, Systems, and Society","G","",,,,,,Y,Y,Y,Y,,,,
"IDS.THG","Graduate Thesis","G","Permission of instructor",,,,,,Y,Y,Y,Y,"Fall:  E. Milnes\nSpring:  E. Milnes",,,
"IDS.UR","Undergraduate Research","U","",,,,,,Y,Y,Y,Y,,,,
"IDS.URG","Undergraduate Research","U","",,,,,,Y,Y,Y,Y,"Fall:  E. Milnes\nSpring:  E. Milnes",,,
"MAS.110","Fundamentals of Computational Media Design","U","",,,,,,Y,,,,"V. Bove","CI-H","HASS-A",
"MAS.111","Introduction to Doing Research in Media Arts and Sciences","U","",,,,,,,,Y,,"V. Bove",,,
"MAS.131","Computational Camera and Photography","U","Permission of instructor",,,,"MAS.531",,Y,,,,,,,
"MAS.132","Mathematical Methods in Imaging","U","Permission of instructor",,,,"MAS.532",,,,Y,,,,,
"MAS.377","Objectification: How to Write (and Talk, and Think) about Objects","U","",,"21W.734[J]",,"MAS.677",,,,Y,,,"CI-H","HASS-H",
"MAS.490","Independent Study in Media Arts and Sciences","U","Permission of instructor",,,,,,Y,,Y,,"Fall:  L. Peterson\nSpring:  L. Peterson",,,
"MAS.491","Independent Study in Media Arts and Sciences","U","Permission of instructor",,,,,,Y,,Y,,"L. Peterson",,,
"MAS.UR","Undergraduate Research in Media Arts and Sciences","U","",,,,,,Y,Y,Y,Y,"Fall:  K. Horowitz\nSpring:  K. Horowitz",,,
"MAS.URG","Undergraduate Research in Media Arts and Sciences","U","",,,,,,Y,Y,Y,Y,"L. Peterson",,,
"MAS.500","Hands on Foundations in Media Technology","G","Permission of instructor",,,,,,Y,,,,"M. Feldmeier",,,
"MAS.531","Computational Camera and Photography","G","Permission of instructor",,,,"MAS.131",,Y,,,,,,,
"MAS.532","Mathematical Methods in Imaging","G","Permission of instructor",,,,"MAS.132",,,,Y,,,,,
"MAS.533","Imaging Ventures:  Cameras, Displays, and Visual Computing","G","Permission of Instructor",,,,,,,,Y,,,,,
"MAS.534","Engineering Health: Understanding and Designing Affordable Health Diagnostics","G","",,"HST.928[J]",,,"2017-2018",Y,,,,,,,
"MAS.535","Engineering Health: Designing and Deploying Affordable Health Diagnostics and Therapeutics","G","",,"HST.929[J]",,,,,,Y,,"R. Raskar",,,
"MAS.552","City Science","G","Permission of instructor",,"4.557[J]",,,,,,Y,,"K. Larson",,,
"MAS.581","Networks, Complexity, and Their Applications","G","",,,,,,,,Y,,"C. Hidalgo Ramaciotti",,,
"MAS.600","Human 2.0","G","Permission of instructor",,,,,,,,Y,,"H. Herr",,,
"MAS.622","Pattern Recognition and Analysis","G","Permission of instructor",,"1.126[J]",,,,Y,,,,,,,
"MAS.630","Affective Computing","G","Permission of instructor",,,,,"2018-2019",Y,,,,"R. Picard",,,
"MAS.650","Design Across Scales, Disciplines and Problem Contexts","G","",,,,"4.110",,,,Y,,,,,
"MAS.664","Media Ventures","G","",,"15.376[J]",,,,,,Y,,"A. Pentland",,,
"MAS.665","Development Ventures","G","Permission of instructor",,"15.375[J],EC.731[J]",,,,Y,,,,"A. Pentland",,,
"MAS.677","Objectification: How to Write (and Talk, and Think) about Objects","G","",,,,"21W.734[J],MAS.377[J]",,,,Y,,,,,
"MAS.690","Independent Study in Media Arts and Sciences","G","Permission of instructor",,,,,,Y,,Y,,"Fall:  L. Peterson\nSpring:  L. Peterson",,,
"MAS.700","Future of News and Participatory Media","G","Permission of instructor",,,,,,,,Y,,"E. Zuckerman",,,
"MAS.712","Learning Creative Learning","G","Permission of instructor",,,,,,,,Y,,"M. Resnick",,,
"MAS.731","The Society of Mind","G","Must have read 'The Society of Mind';'The Emotion Machine';permission of instructor",,"6.868[J]",,,"2017-2018",,,Y,,,,,
"MAS.750","Human-Robot Interaction","G","Permission of instructor",,,,,,Y,,,,,,,
"MAS.756","Principles of Awareness","G","Permission of instructor",,,,,,,,Y,,,,,
"MAS.771","Autism Theory and Technology","G","Permission of instructor",,,,,,,,Y,,,,,
"MAS.784","Data Storytelling Studio","G","",,,,"CMS.631,CMS.831",,,,Y,,,,,
"MAS.790","Independent Study in Media Arts and Sciences","G","Permission of instructor",,,,,,Y,,Y,,"Fall:  L. Peterson\nSpring:  L. Peterson",,,
"MAS.808","Decoders 1.0: Microfabricated Devices","G","Permission of instructor",,,,,,,,Y,,,,,
"MAS.825","Musical Aesthetics and Media Technology","G","Permission of instructor",,"21M.580[J]",,,,Y,,,,"T. Machover",,,
"MAS.826","Projects in Media and Music","G","MAS.825J",,"21M.581[J]",,,,,,Y,,"T. Machover",,,
"MAS.834","Tangible Interfaces","G","Permission of instructor",,,,,,Y,,,,"H. Ishii",,,
"MAS.836","Sensor Technologies for Interactive Environments","G","Permission of instructor",,,,,,,,Y,,"J. Paradiso",,,
"MAS.837","Principles of Electronic Music Interfaces","G","Permission of instructor",,,,,"2017-2018",Y,,,,,,,
"MAS.862","The Physics of Information Technology","G","Permission of instructor",,,,,,,,Y,,"N. Gershenfeld",,,
"MAS.863","How to Make (Almost) Anything","G","Permission of instructor",,"4.140[J],6.943[J]",,,,Y,,,,"N. Gershenfeld",,,
"MAS.864","The Nature of Mathematical Modeling","G","Permission of instructor",,,,,"2017-2018",,,Y,,,,,
"MAS.865","Rapid-Prototyping of Rapid-Prototyping Machines: How to Make Something that Makes (Almost) Anything","G","MAS.863",,,,,"2018-2019",,,Y,,"N. Gershenfeld",,,
"MAS.881","Principles of Neuroengineering","G","Permission of instructor",,"9.422[J],20.452[J]",,"20.352",,Y,,,,"E. Boyden",,,
"MAS.883","Revolutionary Ventures: How to Invent and Deploy Transformative Technologies","G","Permission of instructor",,"9.455[J],15.128[J],20.454[J]",,,,Y,,,,"E. Boyden",,,
"MAS.890","Independent Study in Media Arts and Sciences","G","Permission of instructor",,,,,,Y,,Y,,"Fall:  L. Peterson\nSpring:  L. Peterson",,,
"MAS.910","Research in Media Technology","G","Permission of instructor",,,,,,Y,,Y,Y,"Fall:  L. Peterson\nSpring:  L. Peterson",,,
"MAS.912","Teaching in Media Arts and Sciences","G","",,,,,,Y,,Y,,"Fall:  L. Peterson\nSpring:  L. Peterson",,,
"MAS.914","Practical Experience in Media Arts and Sciences","G","Permission of instructor",,,,,,Y,,Y,Y,"Fall:  K. Horowitz\nSpring:  K. Horowitz",,,
"MAS.915","Practical Experience in Media Arts and Sciences","G","Permission of instructor",,,,,,Y,,Y,Y,"Fall:  K. Horowitz\nSpring:  K. Horowitz",,,
"MAS.921","Proseminar in Media Arts and Sciences","G","Permission of instructor",,,,,,Y,,,,"M. Resnick",,,
"MAS.940","Preparation for SM Thesis","G","Permission of instructor",,,,,,Y,Y,Y,Y,"Fall:  L. Peterson\nSpring:  L. Peterson",,,
"MAS.945","Media Arts and Sciences General Exam","G","Permission of instructor",,,,,,Y,Y,Y,Y,"Fall:  L. Peterson\nSpring:  L. Peterson",,,
"MAS.950","Preparation for Ph.D. Thesis","G","Permission of instructor",,,,,,Y,,Y,Y,"Fall:  L. Peterson\nSpring:  L. Peterson",,,
"MAS.S60","Special Subject in Media Technology","G","Permission of instructor",,,,,,Y,Y,Y,,"Fall:  A. Lippman\nSpring:  A. Lippman",,,
"MAS.S61","Special Subject in Media Technology","G","Permission of instructor",,,,,,Y,Y,Y,,"Fall:  A. Lippman\nSpring:  A. Lippman",,,
"MAS.S62","Special Subject in Media Technology","G","Permission of instructor",,,,,,Y,Y,Y,,"Fall:  A. Lippman\nSpring:  A. Lippman",,,
"MAS.S63","Special Subject in Media Technology","G","Permission of instructor",,,,,,Y,Y,Y,,"Fall:  A. Lippman\nSpring:  A. Lippman",,,
"MAS.S64","Special Subject in Media Technology","G","Permission of instructor",,,,,,Y,Y,Y,,"Fall:  A. Lippman\nSpring:  A. Lippman",,,
"MAS.S65","Special Subject in Media Technology","G","Permission of instructor",,,,,,Y,Y,Y,,"Fall:  L. Peterson\nSpring:  L. Peterson",,,
"MAS.S66","Special Subject in Media Technology","G","Permission of instructor",,,,,,Y,Y,Y,,"Fall:  L. Peterson\nSpring:  L. Peterson",,,
"MAS.S67","Special Subject in Media Technology","G","Permission of instructor",,,,,,Y,Y,Y,,"Fall:  L. Peterson\nSpring:  L. Peterson",,,
"MAS.S68","Special Subject in Media Technology","G","Permission of instructor",,,,,,Y,Y,Y,,"Fall:  L. Peterson\nSpring:  L. Peterson",,,
"MAS.S69","Special Subject in Media Technology","G","Permission of instructor",,,,,,Y,Y,Y,,"Fall:  L. Peterson\nSpring:  L. Peterson",,,
"MAS.S70","Special Subject in Media Technology","G","Permission of instructor",,,,,,Y,,Y,,"Fall:  C. Hidalgo Ramaciotti\nSpring:  C. Hidalgo Ramaciotti",,,
"MAS.S71","Special Subject in Media Technology","G","Permission of instructor",,,,,,Y,,Y,,"Fall:  A. Pentland\nSpring:  A. Pentland",,,
"MAS.S72","Special Subject in Media Technology","G","Permission of instructor",,,,,,Y,,Y,,"Fall:  A. Pentland\nSpring:  A. Pentland",,,
"MAS.S73","Special Subject in Media Technology","G","",,,,,,Y,Y,Y,,"Fall:  L. Peterson\nSpring:  L. Peterson",,,
"MAS.S74","Special Subject in Media Technology","G","",,,,,,Y,,Y,,"Fall:  L. Peterson\nSpring:  L. Peterson",,,
"MAS.S75","Special Subject in Media Technology","G","Permission of Instructor",,,,,,Y,,Y,,"Fall:  L. Peterson\nSpring:  L. Peterson",,,
"MAS.THG","Graduate Thesis","G","Permission of instructor",,,,,,Y,Y,Y,Y,"Fall:  K. Horowitz\nSpring:  K. Horowitz",,,
"SCM.250","Analytical Methods for Supply Chain Management","G","",,,,,,Y,,,,"B. Arntzen",,,
"SCM.251","Supply Chain Financial Analysis","G","","SCM.260,permission of instructor",,,,,Y,,,,"J. Goentzel",,,
"SCM.252","Supply Chain Software","G","",,,,,,,Y,,,"B. Arntzen",,,
"SCM.253","Case Studies in Supply Chain Financial Analysis","G","SCM.251",,,,,,Y,,Y,,"Fall:  J. Goentzel\nSpring:  J. Goentzel",,,
"SCM.259","Business Writing for Supply Chain Management","G","",,,,,,Y,Y,,,"Fall:  P. Siska",,,
"SCM.260","Logistics Systems","G","Permission of instructor",,"1.260[J],15.770[J],IDS.730[J]",,,,Y,,,,"C. Caplice",,,
"SCM.261","Case Studies in Logistics and Supply Chain Management","G","Permission of instructor",,"1.261[J],15.771[J]",,,,,,Y,,"J. Byrnes",,,
"SCM.262","Leading Global Teams","G","SCM.260,permission of instructor",,,,,,,Y,,,"B. Arntzen",,,
"SCM.263","Advanced Writing Workshop for SCM","G","",,,,,,,,Y,,"P. Siska",,,
"SCM.264","Database Analysis for Supply Chain Management","G","",,,,,,Y,,,,"C. Cassa",,,
"SCM.265","Global Supply Chain Management","G","1.260,1.261,15.761,15.778,permission of instructor",,"1.265[J],2.965[J],15.765[J]",,,,,,Y,,"B. Arntzen",,,
"SCM.266","Freight Transportation","G","SCM.260",,,,,,,,Y,,"C. Caplice",,,
"SCM.267","Global Supply Chain Applications","G","","SCM.265",,,,"2017-2018",,,Y,,,,,
"SCM.269","Supply Chain Risk Management","G","",,,,,,,,Y,,,,,
"SCM.270","Current Challenges in Supply Chain Management","G","",,,,,,,,Y,,"B. Arntzen",,,
"SCM.272","Supply Chain Management Workshop","G","",,,,,,,Y,,,"B. Arntzen",,,
"SCM.283","Humanitarian Logistics","G","",,,,"SCM.284",,,,Y,,"J. Goentzel",,,
"SCM.284","Humanitarian Logistics Project","G","",,,,"SCM.283",,,,Y,,"J. Goentzel",,,
"SCM.290","Sustainable Supply Chain Management","G","",,,,,,,,Y,,"J. Velazquez Martinez",,,
"SCM.301","Independent Study: Supply Chain Management","G","",,,,,,Y,Y,Y,,,,,
"SCM.302","Independent Study: Supply Chain Management","G","",,,,,,Y,Y,Y,,,,,
"SCM.800","Capstone Project in Supply Chain Management","G","",,,,,,Y,,Y,,"Fall:  B. Arntzen\nSpring:  B. Arntzen",,,
"SCM.803","Supply Chain Leadership Workshop","G","",,,,,,Y,,,,"B. Arntzen",,,
"SCM.S90","Special Subject: Supply Chain Management","G","",,,,,"2018-2019",Y,,,,"C. Caplice",,,
"SCM.S91","Special Subject: Supply Chain Management","G","",,,,,,Y,Y,Y,,,,,
"SCM.S92","Special Subject: Supply Chain Management","G","",,,,,,,,Y,,"R. Cummings",,,
"SCM.THG","Graduate Thesis","G","",,,,,,Y,Y,Y,Y,"Fall:  B. Arntzen\nSpring:  B. Arntzen",,,
"AS.101","The Foundations of the United States Air Force","U","","AS.111",,,,,Y,,,,"P. Dela Cruz",,,
"AS.102","The Foundations of the United States Air Force","U","","AS.112",,,,,,,Y,,"P. Dela Cruz",,,
"AS.111","Leadership Laboratory","U","","AS.101",,,,,Y,,,,"P. Dela Cruz",,,
"AS.112","Leadership Laboratory","U","","AS.102",,,,,,,Y,,"P. Dela Cruz",,,
"AS.201","The Evolution of USAF Air and Space Power","U","AS.102,permission of instructor","AS.211",,,,,Y,,,,"T. Hubbard",,,
"AS.202","The Evolution of USAF Air and Space Power","U","","AS.212",,,,,,,Y,,"P. Dela Cruz",,,
"AS.211","Leadership Laboratory","U","AS.112,permission of instructor","AS.201",,,,,Y,,,,"P. Dela Cruz",,,
"AS.212","Leadership Laboratory","U","","AS.202",,,,,,,Y,,"P. Dela Cruz",,,
"AS.301","Air Force Leadership Studies","U","AS.202,permission of instructor","AS.311",,,,,Y,,,,"S. Ott",,,
"AS.302","Air Force Leadership Studies","U","","AS.312",,,,,,,Y,,"K. Dillard",,,
"AS.311","Leadership Laboratory","U","AS.212,permission of instructor","AS.301",,,,,Y,,,,"P. Dela Cruz",,,
"AS.312","Leadership Laboratory","U","","AS.302",,,,,,,Y,,"P. Dela Cruz",,,
"AS.401","National Security Affairs/Preparation for Active Duty","U","AS.302,permission of instructor","AS.411",,,,,Y,,,,"S. Ott",,,
"AS.402","National Security Affairs/Preparation for Active Duty","U","","AS.412",,,,,,,Y,,"S. Ott",,,
"AS.411","Leadership Laboratory","U","AS.312,permission of instructor","AS.401",,,,,Y,,,,"P. Dela Cruz",,,
"AS.412","Leadership Laboratory","U","","AS.402",,,,,,,Y,,"P. Dela Cruz",,,
"AS.511","Leadership Laboratory","U","AS.412,permission of instructor",,,,,,Y,,,,,,,
"AS.512","Leadership Laboratory","U","",,,,,,,,Y,,,,,
"AS.811","Leadership Laboratory","U","AS.411,permission of instructor",,,,,,Y,,,,"P. Dela Cruz",,,
"AS.812","Leadership Laboratory","U","Permission of instructor",,,,,,,Y,Y,Y,"P. Dela Cruz",,,
"MS.101","Introduction to the Army and Critical Thinking","U","","MS.102",,,,,Y,,Y,,"Fall:  J. Davis\nSpring:  J. Myers",,,
"MS.102","Introduction to the Profession of Arms","U","","MS.101",,,,,Y,,Y,,"Fall:  J. Davis\nSpring:  J. Myers",,,
"MS.110","American Military History","U","",,,,,,Y,,Y,,"S. Mcdonough",,,
"MS.201","Leadership and Decision Making","U","MS.102,permission of instructor",,,,,,Y,,,,"D. Brown",,,
"MS.202","Army Doctrine and Team Development","U","MS.201,permission of instructor",,,,,,,,Y,,"D. Brown",,,
"MS.301","Applied Team Leadership","U","MS.202,permission of instructor",,,,,,Y,,,,"N. Kassim",,,
"MS.302","Applied Leadership in Small Unit Operations","U","MS.301,permission of instructor",,,,,,,,Y,,"N. Kassim",,,
"MS.401","Officership: Mission Command and the Army Officer","U","MS.302",,,,,,Y,,,,"P. Godfrin",,,
"MS.402","Officership: Mission Command and Company Grade Leadership","U","MS.401",,,,,,,,Y,,"P. Godfrin",,,
"NS.100","Naval Science Leadership Seminar","U","",,,,"NS.200,NS.300,NS.400",,Y,,Y,,"Fall:  S. Langel\nSpring:  S. Langel",,,
"NS.11","Introduction to Naval Science","U","",,,,,,Y,,,,"R. Wielgus",,,
"NS.12","Seapower and Maritime Affairs","U","",,,,,,,,Y,,,,,
"NS.200","Naval Science Leadership Seminar","U","",,,,"NS.100,NS.300,NS.400",,Y,,Y,,,,,
"NS.21","Leadership and Management","U","",,,,,,Y,,,,"B. Masterson",,,
"NS.22","Navigation","U","",,,,,,,,Y,,,,,
"NS.300","Naval Science Leadership Seminar","U","",,,,"NS.100,NS.200,NS.400",,Y,,Y,,,,,
"NS.31","Naval Ships Systems I: Engineering","U","",,,,,,Y,,,,"H. Nowak",,,
"NS.32","Naval Ship Systems II Weapons","U","NS.31,permission of instructor",,,,,,,,Y,,,,,
"NS.33","Evolution of Warfare","U","",,,,,,,,Y,,"M. Hritz",,,
"NS.400","Naval Science Leadership Seminar","U","",,,,"NS.100,NS.200,NS.300",,Y,,Y,,,,,
"NS.41","Navigation and Naval Operations","U","Recommended first class cruise;NS.22",,,,,,Y,,,,"R. Geer",,,
"NS.42","Leadership and Ethics","U","NS.21",,,,,,,,Y,,,,,
"NS.43","Amphibious Warfare","U","",,,,,,,,Y,,,,,
"STS.001","Technology in American History","U","",,,,,"2017-2018",,,Y,,"M. R. Smith",,"HASS-H",
"STS.002","Finance and Society","U","",,,,,"2017-2018",,,Y,,"W. Deringer","CI-H","HASS-S",
"STS.003","The Rise of Modern Science","U","",,,,,"2017-2018",Y,,,,,"CI-H","HASS-H",
"STS.004","Intersections: Science, Technology, and the World","U","",,,,,,Y,,,,"D. Fitzgerald",,"HASS-H",
"STS.006","Bioethics","U","",,"24.06[J]",,,"2017-2018",,,Y,,,"CI-H","HASS-H",
"STS.007","Technology in History","U","",,,,,"2018-2019",,,Y,,"R. Williams","CI-H","HASS-H",
"STS.008","Technology and Experience","U","",,,,,,,,Y,,"M-P. Boucher","CI-H","HASS-S",
"STS.009","Evolution and Society","U","",,,,,"2017-2018",Y,,,,,"CI-H","HASS-H",
"STS.011","Engineering Life: Biotechnology and Society","U","",,,,,"2017-2018",,,Y,,,,"HASS-H",
"STS.012","Science in Action: Technologies and Controversies in Everyday Life","U","",,,,,,,,Y,,"D. Banerjee",,"HASS-S",
